,,,,,,,
filename,question,category,answer,empathy,reassurance,humour,persuasion
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"But then I was wondering like, was it something you guys had a connection with? Exp? I was just trying to understand how the fees work with it.",fees/splits,"Yeah, sure. Sure. Yeah, so so, yeah, so you know. So we use this. Um, you know, and a little backstory. The the reason that we do this is, I moved over to exp 7 years ago. And my goal has always been to help agents get into production. So we started with just teaching people, hey, these are the things that we would do, you know, and teaching agents how to do those things. And then we learned real quickly that the implementation of those things are are often what keeps people from doing them. Or they would try to implement it, and they would miss this or that, and they were their ad spend would be not what it should be. And so we started going in and just doing it for the agents that came and partnered with us. And it started having so much success. I couldn't ignore it. And I said, Man, we should really.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,I? That's very much clear to me now. I gotta. I have a better understanding.,general,Cool thanks. Right gotcha.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Okay? And so my other question is, how many agents do you have? Um?",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,How many agents do you have in that area? Or would you allow in that area to.,market/geography,"Yeah, great question it. So far I haven't run into this as an issue. So there's there's usually enough lead volume. That you could probably double or triple your ad spend, and still generate and double or triple your lead costs so. There's there's an abundance of people looking all the time. So it's not. It's not been an issue. I'd have to look at that specific area. It doesn't. When you say it, it comes. It doesn't come to mind is that we've ever done it. But I'm not gonna say that we haven't, because we've done all different suburbs of Atlanta before, and have probably some agents still running funnels. Now. So I can look into that and see. But we we track it based on cost per lead. So. At the end of the day I know that the again the principle is increasing. Conversations per day. And if I keep lead costs down between 3 to 5 bucks, if as long as I can do that, then. Then we're winning. If it if we're not at 3 to 5 bucks, we're on the back end, going in and and changing the image, changing the approach. Trying something new. So we're always looking to keep, because as long as we keep lead cost down your conversations per day, numbers are going to be there, and you're going to end up selling real estate, and that's. That's fundamentally what we do now, if we hit a wall which I to this day, I think we might have had happen one or 2 times where. We tried 2 or 3 different images, and it just didn't hit for some reason, and then we had to come with a different strategy, a different angle of marketing, and that that all happens within 3 to 5 days, as we iterate on the ad. And we're in the background doing this really without necessarily you having to even know about it. But we're looking to see. Okay, are we hitting it, or are we not? Okay, that didn't work. Let's go ahead and change this image and and find a different property as the image. And and we're running this all through Chat Gpt. It's given us the things to do. Um. So it's not, you know. It's it's super efficient for us and for you, cause it's not us guessing, you know, like, that's how we used to do it. We're pretty good guessers, apparently, because this stuff worked before Chat Gpt. But.",TRUE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Okay? And I guess, uh are the leads? Would the leads be exclusive to me like once I'm in.",leads,"Yeah, oh, yeah, they're your leads. I mean, we, we once we build this machine, these, it's in your Facebook account. So you can turn it up, turn it down, turn it off, don't turn it off, please, like the biggest mistake agents make is they get real busy, and then they turn it off.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,Where? Where's everybody?,market/geography,"So like. That's the cool thing about our model is like we only win if you win, and so that, you know there's no reason for me. I make a lot of money. I wouldn't be on this call if I didn't plan to over deliver on everything, because I know that if I get you selling houses. That's the only way I can win. And so it's a good financial relationship. I'm not asking for money upfront. I don't get paid a dollar for recruiting you. I'm not getting incentivized to be here. I'm only here because I genuinely care, and I know that I can help you, and I believe that you're going to sell more real estate, or I wouldn't be doing it right.",TRUE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Got it. Okay? Alright, I appreciate this. Call this.",support/training,"Yeah, absolutely.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Hey? Uh number 1. 1st of all, most appreciate that. I just wanna make sure that I clearly understand as well. Um. So from when agents do join, like I know, we pay the 1 49 a week, because we group together.",fees/splits,Goodbye!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,Um. Is that more so? For the Rev. Share part of it?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Yeah. So that's why I kind of thought that, you know. Hey? They pay the 1, 49 that kinda gives them.",fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Yeah, see? Yeah, that was, yeah. See, I thought, like, I don't know like how Larry has the 10 seats or whatever. But I guess that's just strictly for the rich.",general,"That's just for y'all to use to recruit. So if she comes over, if she comes over and she starts recruiting, and she says, I want to use this offer to go recruit. Then she can get set up, and we want her to do that. Ultimately we want her to be like you and say, I'm gonna go invite people to this every day.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,But what is the difference between the discover call and the 3 way? Call.,support/training,"Yeah, so so so it when. So if when you moved it to invite, and it sends the link to to watch the video, and they watch it. You should get a text message at 50%. They've watched it. And and 90%, once they've watched it. When you follow up, you already know they did or didn't. Right. So you can be like, Hey, you told me you were. Gonna watch the video.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,Um? Would they?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"What, how would it get access? Would we just have to feed them to purely? Or can we.",fees/splits,"Yeah, so. Yeah, that I don't know the process. Personally, but the they get their own seat inside of the inside of the bold trail account so they can see all the leads that are coming in, and all that as well.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"How you doing, brothers?",general,"Good, good.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,Hey? Hey? Let me! Can I give you hopping on the meeting? Right quick! Let me give you 5.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Hey? What's up, boss? How you doing today, man?",general,"Good man. Sorry I was running a little behind these uh. Calls sometimes go a little long, so I apologize for keeping you waiting.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Yeah, how you doing, Mr. White?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Miss Latoya. How are you doing, ma'am?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Hello! Hi, guys, how are you guys?",general,"Hi, Latoya! How are you today.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,I'm pretty good. Thank you for asking. How about yourself?,general,I'm doing fantastic.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,Um! How does the fees work? So I saw where it was like.,fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"But then I was wondering like, was it something you guys had a connection with? Exp? I was just trying to understand how the fees work with it.",fees/splits,"Yeah, sure. Sure. Yeah, so so, yeah, so you know. So we use this. Um, you know, and a little backstory. The the reason that we do this is, I moved over to exp 7 years ago. And my goal has always been to help agents get into production. So we started with just teaching people, hey, these are the things that we would do, you know, and teaching agents how to do those things. And then we learned real quickly that the implementation of those things are are often what keeps people from doing them. Or they would try to implement it, and they would miss this or that, and they were their ad spend would be not what it should be. And so we started going in and just doing it for the agents that came and partnered with us. And it started having so much success. I couldn't ignore it. And I said, Man, we should really.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,I? That's very much clear to me now. I gotta. I have a better understanding.,general,Cool thanks. Right gotcha.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Okay? And so my other question is, how many agents do you have? Um?",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,How many agents do you have in that area? Or would you allow in that area to.,market/geography,"Yeah, great question it. So far I haven't run into this as an issue. So there's there's usually enough lead volume. That you could probably double or triple your ad spend, and still generate and double or triple your lead costs so. There's there's an abundance of people looking all the time. So it's not. It's not been an issue. I'd have to look at that specific area. It doesn't. When you say it, it comes. It doesn't come to mind is that we've ever done it. But I'm not gonna say that we haven't, because we've done all different suburbs of Atlanta before, and have probably some agents still running funnels. Now. So I can look into that and see. But we we track it based on cost per lead. So. At the end of the day I know that the again the principle is increasing. Conversations per day. And if I keep lead costs down between 3 to 5 bucks, if as long as I can do that, then. Then we're winning. If it if we're not at 3 to 5 bucks, we're on the back end, going in and and changing the image, changing the approach. Trying something new. So we're always looking to keep, because as long as we keep lead cost down your conversations per day, numbers are going to be there, and you're going to end up selling real estate, and that's. That's fundamentally what we do now, if we hit a wall which I to this day, I think we might have had happen one or 2 times where. We tried 2 or 3 different images, and it just didn't hit for some reason, and then we had to come with a different strategy, a different angle of marketing, and that that all happens within 3 to 5 days, as we iterate on the ad. And we're in the background doing this really without necessarily you having to even know about it. But we're looking to see. Okay, are we hitting it, or are we not? Okay, that didn't work. Let's go ahead and change this image and and find a different property as the image. And and we're running this all through Chat Gpt. It's given us the things to do. Um. So it's not, you know. It's it's super efficient for us and for you, cause it's not us guessing, you know, like, that's how we used to do it. We're pretty good guessers, apparently, because this stuff worked before Chat Gpt. But.",TRUE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (43).txt,"Okay? And I guess, uh are the leads? Would the leads be exclusive to me like once I'm in.",leads,"Yeah, oh, yeah, they're your leads. I mean, we, we once we build this machine, these, it's in your Facebook account. So you can turn it up, turn it down, turn it off, don't turn it off, please, like the biggest mistake agents make is they get real busy, and then they turn it off.",FALSE,FALSE,FALSE,FALSE
